osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel,access,width,service,est_width
39573552,,,Langenbach,residential,,,False,False,267.251,"LINESTRING (7.1194888 51.4845694, 7.1197711 51.4836658, 7.1198421 51.483619, 7.119945 51.4836096, 7.1206837 51.4837284, 7.1212395 51.483818, 7.1215202 51.483887, 7.1219887 51.4840479)",,,,,,
"[59990294, 80652471]",,,Lohrheidestraße,tertiary,30,,False,False,128.819,"LINESTRING (7.1194888 51.4845694, 7.1184883 51.484346, 7.1182878 51.4842903, 7.1182151 51.48427, 7.1180686 51.4842274, 7.1179175 51.4841758, 7.1177729 51.4841273)",,,,,,
"[59990808, 80652471]",2,,Lohrheidestraße,tertiary,30,,False,True,219.04899999999998,"LINESTRING (7.1194888 51.4845694, 7.1200188 51.4846853, 7.1205956 51.4848122, 7.120878 51.4848743, 7.1211609 51.4849365, 7.1219869 51.4851187, 7.1224691 51.4852299)",,,,,,
39573552,,,Langenbach,residential,,,False,True,267.251,"LINESTRING (7.1219887 51.4840479, 7.1215202 51.483887, 7.1212395 51.483818, 7.1206837 51.4837284, 7.119945 51.4836096, 7.1198421 51.483619, 7.1197711 51.4836658, 7.1194888 51.4845694)",,,,,,
39573556,,,Erwin-Topp-Straße,residential,,,False,False,205.83399999999997,"LINESTRING (7.1224691 51.4852299, 7.1228363 51.4846413, 7.1230507 51.4842975, 7.1234144 51.483766, 7.1234534 51.4837285, 7.1234818 51.4837013, 7.1236272 51.483544, 7.1236066 51.4835373)",,,,,,
"[59990808, 80652471]",2,,Lohrheidestraße,tertiary,30,,False,False,219.04899999999998,"LINESTRING (7.1224691 51.4852299, 7.1219869 51.4851187, 7.1211609 51.4849365, 7.120878 51.4848743, 7.1205956 51.4848122, 7.1200188 51.4846853, 7.1194888 51.4845694)",,,,,,
146486251,2,,Lohrheidestraße,tertiary,50,,False,True,408.41499999999996,"LINESTRING (7.1224691 51.4852299, 7.1226553 51.4852704, 7.1229216 51.4853231, 7.123237 51.4853757, 7.1234244 51.485405, 7.123703 51.4854387, 7.123872 51.4854592, 7.1239434 51.4854679, 7.1242943 51.4855043, 7.1245795 51.4855241, 7.1253188 51.485571, 7.1254647 51.4855803, 7.1256146 51.4855898, 7.1259512 51.4856112, 7.1263384 51.4856545, 7.1268994 51.4856891, 7.1272298 51.4857095, 7.1275641 51.4857301, 7.1276038 51.4857325, 7.128003 51.4857569, 7.1282872 51.4857743)",,,,,,
39573556,,,Erwin-Topp-Straße,residential,,,False,True,205.834,"LINESTRING (7.1236066 51.4835373, 7.1236272 51.483544, 7.1234818 51.4837013, 7.1234534 51.4837285, 7.1234144 51.483766, 7.1230507 51.4842975, 7.1228363 51.4846413, 7.1224691 51.4852299)",,,,,,
80281833,1,,,tertiary,50,roundabout,True,False,24.368000000000002,"LINESTRING (7.1526972 51.4996171, 7.1527214 51.4996357, 7.1527391 51.4996571, 7.1527488 51.4996785, 7.1527519 51.4997006, 7.1527479 51.4997236, 7.1527368 51.4997456, 7.1527191 51.4997656, 7.1526956 51.499783, 7.1526501 51.4998035)",,,,,,
"[917175489, 1036497162, 916758253, 916758254, 35550194]",2,,Blücherstraße,tertiary,50,,False,True,483.7579999999999,"LINESTRING (7.1526972 51.4996171, 7.1527739 51.4995513, 7.1528231 51.4994981, 7.1528874 51.4994073, 7.1529743 51.4992424, 7.1530049 51.4990923, 7.1530012 51.498857, 7.152915 51.4986407, 7.1527218 51.4983, 7.152582 51.4980726, 7.1524678 51.4978391, 7.1524148 51.497658, 7.1524049 51.4974483, 7.1524336 51.4972726, 7.1524942 51.4971023, 7.1525883 51.4969491, 7.1527063 51.4967986, 7.1528568 51.496651, 7.1530246 51.4965094, 7.1532231 51.4963716, 7.1534756 51.4962373, 7.1536947 51.4961356, 7.1539636 51.4960339, 7.1541666 51.4959717, 7.1543879 51.4959104)",,,,,,
80281833,1,,,tertiary,50,roundabout,True,False,20.544999999999998,"LINESTRING (7.15243 51.4996177, 7.1524595 51.4996025, 7.1524932 51.4995913, 7.1525274 51.4995849, 7.152563 51.4995826, 7.152603 51.4995852, 7.1526412 51.499593, 7.152671 51.4996034, 7.1526972 51.4996171)",,,,,,
"[917175446, 367379047]",2,K 11,Günnigfelder Straße,tertiary,"['30', '50']",,False,True,244.47499999999997,"LINESTRING (7.15243 51.4996177, 7.1523411 51.4995539, 7.1522729 51.4995005, 7.1522058 51.4994479, 7.152063 51.4993316, 7.1518323 51.4991451, 7.1518117 51.4991269, 7.1516589 51.4990025, 7.1514868 51.4988623, 7.1513699 51.4987671, 7.1512128 51.4986392, 7.15108 51.498531, 7.1509832 51.4984521, 7.1507015 51.4982269, 7.1502722 51.4978774)",,,,,,
80281833,1,,,tertiary,50,roundabout,True,False,18.791,"LINESTRING (7.152417 51.4997724, 7.1523907 51.4997446, 7.15238 51.499723, 7.1523762 51.4997006, 7.1523795 51.4996777, 7.15239 51.4996557, 7.152407 51.4996354, 7.15243 51.4996177)",,,,,,
"[917175448, 224130632, 922228548]",2,,Osterfeldstraße,tertiary,50,,False,True,134.011,"LINESTRING (7.152417 51.4997724, 7.1523192 51.4998246, 7.1522231 51.4998766, 7.1520983 51.4999397, 7.1519175 51.5000234, 7.1516029 51.5001447, 7.1513419 51.5002286, 7.1510738 51.5002981, 7.1507552 51.5003712)",,,,,,
39626116,,,Brunnenhof,residential,30,,False,False,56.214999999999996,"LINESTRING (7.1251504 51.4756218, 7.1251594 51.4757067, 7.1253041 51.4761174)",,,,,,
39626116,,,Brunnenhof,residential,30,,False,True,152.178,"LINESTRING (7.1258364 51.4774452, 7.1253041 51.4761174)",,,,,,
39626116,,,Brunnenhof,residential,30,,False,False,152.178,"LINESTRING (7.1253041 51.4761174, 7.1258364 51.4774452)",,,,,,
39626116,,,Brunnenhof,residential,30,,False,True,56.214999999999996,"LINESTRING (7.1253041 51.4761174, 7.1251594 51.4757067, 7.1251504 51.4756218)",,,,,,
39626117,,,Bogenstraße,residential,30,,False,True,147.40099999999998,"LINESTRING (7.1253041 51.4761174, 7.1248951 51.4761806, 7.1247306 51.4762193, 7.1245809 51.4762589, 7.1244407 51.4763014, 7.1242791 51.4763592, 7.1241392 51.4764206, 7.1240058 51.4764873, 7.1237636 51.4766376, 7.1235392 51.4767984)",,,,,,
27466948,,,Steeler Straße,residential,30,,False,False,150.31,"LINESTRING (7.1235392 51.4767984, 7.1235038 51.4767783, 7.1232503 51.4766288, 7.1230513 51.4765101, 7.122654 51.4762457, 7.12242 51.4761046, 7.1221356 51.4759233, 7.1220979 51.4758978, 7.1220615 51.475888, 7.1220261 51.4758856, 7.1219985 51.475885, 7.1219745 51.4758897)",,,,,,
27466948,,,Steeler Straße,residential,30,,False,True,145.66,"LINESTRING (7.1235392 51.4767984, 7.1238159 51.4769615, 7.1239827 51.4770529, 7.1244407 51.4773039, 7.1249142 51.4775634, 7.1251224 51.4776597)",,,,,,
39626117,,,Bogenstraße,residential,30,,False,False,147.40099999999998,"LINESTRING (7.1235392 51.4767984, 7.1237636 51.4766376, 7.1240058 51.4764873, 7.1241392 51.4764206, 7.1242791 51.4763592, 7.1244407 51.4763014, 7.1245809 51.4762589, 7.1247306 51.4762193, 7.1248951 51.4761806, 7.1253041 51.4761174)",,,,,,
147476224,2,,Bahnhofstraße,tertiary,50,,False,True,15.539,"LINESTRING (7.1401202 51.4752905, 7.1399096 51.4752423)",,,,,,
222385209,1,,Bahnhofstraße,tertiary,50,,True,False,74.002,"LINESTRING (7.1401202 51.4752905, 7.1400501 51.4754507, 7.139824 51.4757724, 7.1397035 51.4759003)",,,,,,
"[219200807, 222391850, 40952206, 222385211, 150196159]","['3', '2']",,Bußmanns Weg,residential,,,False,False,340.04599999999994,"LINESTRING (7.1401202 51.4752905, 7.1402726 51.4753388, 7.1403228 51.4753667, 7.1404164 51.4754388, 7.1405021 51.4755048, 7.1412765 51.4761059, 7.1412839 51.4761114, 7.1414483 51.4762362, 7.1416384 51.4763637, 7.1418978 51.4765076, 7.1419666 51.4765383, 7.1420203 51.4765624, 7.1423227 51.476673, 7.1429265 51.4768386, 7.1430938 51.4768933, 7.1432081 51.4769654, 7.1433002 51.4770604, 7.143488 51.4772528, 7.1435356 51.4773015, 7.1435949 51.4773574)",,,,,,
147476224,2,,Bahnhofstraße,tertiary,50,,False,False,15.539,"LINESTRING (7.1399096 51.4752423, 7.1401202 51.4752905)",,,,,,
39626128,,,Brechtstraße,residential,30,,False,True,110.27,"LINESTRING (7.1399096 51.4752423, 7.1397758 51.4752722, 7.1396449 51.475261, 7.1392131 51.475194, 7.138774 51.4751031, 7.1384063 51.4749899)",,,,,,
"[222385210, 488311522]",1,,Bahnhofstraße,tertiary,50,,True,False,141.66,"LINESTRING (7.1399096 51.4752423, 7.1400139 51.4751009, 7.1403187 51.4746875, 7.1405324 51.4743977, 7.1406084 51.4742946, 7.1407546 51.4740822)",,,,,,
222385212,2,,,motorway_link,,,False,False,77.411,"LINESTRING (7.1399096 51.4752423, 7.1398325 51.4752273, 7.1397619 51.4752135, 7.1392454 51.4751297, 7.1390269 51.4750757, 7.1388563 51.475018)",,,,,,
39626128,,,Brechtstraße,residential,30,,False,False,110.27,"LINESTRING (7.1384063 51.4749899, 7.138774 51.4751031, 7.1392131 51.475194, 7.1396449 51.475261, 7.1397758 51.4752722, 7.1399096 51.4752423)",,,,,,
222385208,2,,Bahnhofstraße,tertiary,50,,True,False,36.565,"LINESTRING (7.1397306 51.4755498, 7.1397501 51.4754748, 7.1398048 51.4753911, 7.1399096 51.4752423)",,,,,,
289895264,,,Bahnhofstraße,residential,30,,False,True,78.08500000000001,"LINESTRING (7.1397306 51.4755498, 7.1396208 51.4755699, 7.1394436 51.4757918, 7.1392722 51.4757538, 7.1390918 51.4759991)",,,,,,
8170921,,,Saarlandstraße,residential,,,False,False,189.80200000000002,"LINESTRING (7.1357021 51.4765191, 7.1357126 51.475658, 7.1357156 51.4748122)",,,,,,
8170921,,,Saarlandstraße,residential,,,False,True,97.97999999999999,"LINESTRING (7.1357021 51.4765191, 7.1356923 51.4771442, 7.1356358 51.4773978)",,,,,,
39626130,,,Franz-Werfel-Straße,residential,30,,False,True,90.80799999999999,"LINESTRING (7.1357021 51.4765191, 7.135948 51.4765232, 7.1365433 51.4765507, 7.1370099 51.4765754)",,,,,,
39626130,,,Franz-Werfel-Straße,residential,30,,False,False,20.073,"LINESTRING (7.1389947 51.4768962, 7.1387191 51.4768403)",,,,,,
147476211,2,,Bahnhofstraße,tertiary,50,,False,False,121.13300000000001,"LINESTRING (7.1389947 51.4768962, 7.1394428 51.4762612, 7.1397035 51.4759003)",,,,,,
147476211,2,,Bahnhofstraße,tertiary,50,,False,True,172.214,"LINESTRING (7.1389947 51.4768962, 7.1384015 51.4777392, 7.1383592 51.4778231, 7.1383386 51.4778864, 7.1383069 51.4780282, 7.1383045 51.478077, 7.1383023 51.4781406, 7.1383089 51.478254, 7.1383359 51.4783594)",,,,,,
39626130,,,Franz-Werfel-Straße,residential,30,,False,True,20.073,"LINESTRING (7.1387191 51.4768403, 7.1389947 51.4768962)",,,,,,
39626129,,,Bahnhofstraße,residential,30,,False,False,109.32500000000002,"LINESTRING (7.1387191 51.4768403, 7.1389883 51.4764584, 7.1391196 51.4762585, 7.1389464 51.4762144, 7.1390918 51.4759991)",,,,,,
39626130,,,Franz-Werfel-Straße,residential,30,,False,False,122.243,"LINESTRING (7.1387191 51.4768403, 7.1375712 51.4766314, 7.1373874 51.4766045, 7.1370099 51.4765754)",,,,,,
39626131,,,Kleiststraße,residential,30,,False,False,196.611,"LINESTRING (7.1360964 51.4747192, 7.1362641 51.4746995, 7.1366675 51.4746874, 7.1372672 51.4746767, 7.1373468 51.4746917, 7.1373827 51.4747428, 7.1373654 51.4756718)",,,,,,
39626130,,,Franz-Werfel-Straße,residential,30,,False,False,90.80799999999999,"LINESTRING (7.1370099 51.4765754, 7.1365433 51.4765507, 7.135948 51.4765232, 7.1357021 51.4765191)",,,,,,
39626130,,,Franz-Werfel-Straße,residential,30,,False,True,122.243,"LINESTRING (7.1370099 51.4765754, 7.1373874 51.4766045, 7.1375712 51.4766314, 7.1387191 51.4768403)",,,,,,
39626131,,,Kleiststraße,residential,30,,False,True,104.089,"LINESTRING (7.1370099 51.4765754, 7.1370956 51.4764453, 7.137221 51.4762012, 7.1373107 51.4760009, 7.1373508 51.4758359, 7.1373654 51.4756718)",,,,,,
39626131,,,Kleiststraße,residential,30,,False,False,104.08900000000001,"LINESTRING (7.1373654 51.4756718, 7.1373508 51.4758359, 7.1373107 51.4760009, 7.137221 51.4762012, 7.1370956 51.4764453, 7.1370099 51.4765754)",,,,,,
39626131,,,Kleiststraße,residential,30,,False,True,196.611,"LINESTRING (7.1373654 51.4756718, 7.1373827 51.4747428, 7.1373468 51.4746917, 7.1372672 51.4746767, 7.1366675 51.4746874, 7.1362641 51.4746995, 7.1360964 51.4747192)",,,,,,
39626132,,,Theodor-Körner-Straße,residential,30,,False,True,125.775,"LINESTRING (7.1373654 51.4756718, 7.1374509 51.4756779, 7.1380226 51.4757414, 7.1383824 51.475803, 7.1390918 51.4759991)",,,,,,
39626129,,,Bahnhofstraße,residential,30,,False,True,109.32499999999999,"LINESTRING (7.1390918 51.4759991, 7.1389464 51.4762144, 7.1391196 51.4762585, 7.1389883 51.4764584, 7.1387191 51.4768403)",,,,,,
39626132,,,Theodor-Körner-Straße,residential,30,,False,False,125.77499999999999,"LINESTRING (7.1390918 51.4759991, 7.1383824 51.475803, 7.1380226 51.4757414, 7.1374509 51.4756779, 7.1373654 51.4756718)",,,,,,
289895264,,,Bahnhofstraße,residential,30,,False,False,78.085,"LINESTRING (7.1390918 51.4759991, 7.1392722 51.4757538, 7.1394436 51.4757918, 7.1396208 51.4755699, 7.1397306 51.4755498)",,,,,,
167597867,2,,Westenfelder Straße,tertiary,,,False,False,63.084999999999994,"LINESTRING (7.1396512 51.4788197, 7.1393928 51.4789417, 7.1392054 51.4790291, 7.1390465 51.4791033, 7.1389541 51.4791464, 7.1389233 51.4791608)",,,,,,
167597867,2,,Westenfelder Straße,tertiary,,,False,True,69.844,"LINESTRING (7.1396512 51.4788197, 7.1397271 51.4787857, 7.1399463 51.4786833, 7.1400533 51.4786334, 7.140239 51.4785468, 7.1404593 51.4784439)",,,,,,
80281828,2,,Hochstraße,tertiary,50,,False,True,6.817,"LINESTRING (7.1400078 51.4800865, 7.1399122 51.4801011)",,,,,,
39626133,,,Steinstraße,residential,,,True,False,143.57299999999998,"LINESTRING (7.1400078 51.4800865, 7.1400046 51.4800739, 7.1399919 51.4800314, 7.1398225 51.4793024, 7.1397186 51.4789026, 7.1397112 51.4788833, 7.1396512 51.4788197)",,,,,,
"[80281828, 797246325]","['3', '2']",,Hochstraße,tertiary,50,,False,False,89.624,"LINESTRING (7.1400078 51.4800865, 7.1401092 51.4800713, 7.140313 51.4800432, 7.1404833 51.4800243, 7.1406449 51.4800088, 7.1408142 51.4799943, 7.1409138 51.4799883, 7.140981 51.4799855, 7.1410928 51.4799812, 7.1411214 51.4799798, 7.1412867 51.4799731)",,,,,,
167597867,2,,Westenfelder Straße,tertiary,,,False,False,69.844,"LINESTRING (7.1404593 51.4784439, 7.140239 51.4785468, 7.1400533 51.4786334, 7.1399463 51.4786833, 7.1397271 51.4787857, 7.1396512 51.4788197)",,,,,,
167597867,2,,Westenfelder Straße,tertiary,,,False,True,149.441,"LINESTRING (7.1404593 51.4784439, 7.1408155 51.4782886, 7.1411705 51.4781464, 7.1413573 51.4780733, 7.1416918 51.4779527, 7.1418481 51.4779028, 7.1419166 51.4778799, 7.1419589 51.4778664, 7.1420408 51.4778417, 7.1423177 51.4777667)",,,,,,
39754209,,,Hammer Straße,residential,30,,False,False,90.374,"LINESTRING (7.1679015 51.4838657, 7.1681777 51.483987, 7.1689759 51.4843271)",,,,,,
"[39754209, 25150767]",,,Hammer Straße,residential,30,,False,True,533.018,"LINESTRING (7.1679015 51.4838657, 7.1676877 51.4837799, 7.1676523 51.4837661, 7.1674776 51.4836988, 7.1672924 51.4836367, 7.1670946 51.4835704, 7.1667103 51.4834415, 7.1663492 51.4833204, 7.166114 51.4832416, 7.1659208 51.4831768, 7.1656879 51.4830986, 7.1649608 51.4828548, 7.1646069 51.4827362, 7.1644494 51.4826834, 7.1639876 51.4825285, 7.1638354 51.4824792, 7.1637828 51.4824517, 7.1637724 51.4824435, 7.1637575 51.4824318, 7.1637386 51.4824072, 7.1637399 51.4823723, 7.1637599 51.4823305, 7.1642544 51.4814398, 7.1644062 51.4811645, 7.1646409 51.4807597, 7.164675 51.4807142, 7.1646872 51.480698)",,,,,,
798038097,,,Breddestraße,residential,30,,False,True,276.54699999999997,"LINESTRING (7.1679015 51.4838657, 7.1679609 51.4838137, 7.1682631 51.483443, 7.1685079 51.4831474, 7.1685634 51.4830818, 7.1687584 51.4828471, 7.1688456 51.4827442, 7.1691158 51.4824242, 7.1691473 51.4823863, 7.1694323 51.4820388, 7.1695183 51.481937, 7.169673 51.4817539, 7.1696937 51.481712, 7.1697025 51.4816713, 7.1697066 51.4816526)",,,,,,
"[39754209, 25150767]",,,Hammer Straße,residential,30,,False,False,533.018,"LINESTRING (7.1646872 51.480698, 7.164675 51.4807142, 7.1646409 51.4807597, 7.1644062 51.4811645, 7.1642544 51.4814398, 7.1637599 51.4823305, 7.1637399 51.4823723, 7.1637386 51.4824072, 7.1637575 51.4824318, 7.1637724 51.4824435, 7.1637828 51.4824517, 7.1638354 51.4824792, 7.1639876 51.4825285, 7.1644494 51.4826834, 7.1646069 51.4827362, 7.1649608 51.4828548, 7.1656879 51.4830986, 7.1659208 51.4831768, 7.166114 51.4832416, 7.1663492 51.4833204, 7.1667103 51.4834415, 7.1670946 51.4835704, 7.1672924 51.4836367, 7.1674776 51.4836988, 7.1676523 51.4837661, 7.1676877 51.4837799, 7.1679015 51.4838657)",,,,,,
39641038,,,Alte Heide,residential,30,,False,False,74.068,"LINESTRING (7.1646872 51.480698, 7.1646939 51.4806905, 7.1647445 51.4806535, 7.1650541 51.4800759)",,,,,,
445756311,2,L 633,Bochumer Straße,secondary,40,,False,False,330.4910000000001,"LINESTRING (7.1646872 51.480698, 7.1650053 51.4807702, 7.1652738 51.4808302, 7.1653245 51.4808415, 7.1655855 51.480898, 7.165716 51.4809263, 7.165762 51.4809359, 7.1661339 51.4810138, 7.1661979 51.4810272, 7.1662525 51.4810391, 7.1662996 51.4810493, 7.166347 51.4810595, 7.1663749 51.4810655, 7.1665106 51.4810949, 7.1668385 51.4811669, 7.1668737 51.4811745, 7.1669725 51.4811957, 7.1670718 51.481217, 7.1672726 51.48126, 7.1672965 51.481265, 7.1676377 51.4813359, 7.168297 51.4814576, 7.1685692 51.4815026, 7.1690075 51.4815647, 7.1692324 51.4815957)",,,,,,
"[445756312, 445756314]","['3', '2']",L 633,Bochumer Straße,secondary,40,,False,True,128.044,"LINESTRING (7.1646872 51.480698, 7.1643185 51.4806213, 7.1636399 51.4804802, 7.1632094 51.4803875, 7.1631594 51.4803767, 7.1629355 51.4803294)",,,,,,
19646441,,,Gollheide,unclassified,,,False,True,284.222,"LINESTRING (7.1698861 51.4807169, 7.1696815 51.4806099, 7.1684045 51.4799868, 7.1682791 51.4799219, 7.1678207 51.4796851, 7.1677513 51.4796631, 7.1676772 51.479651, 7.1675985 51.479681, 7.1675138 51.4797726, 7.1668613 51.4796153, 7.1665442 51.4795389)",,,destination,,,
"[40952066, 234884635]",2,,Gollheide,unclassified,,,False,"[False, True]",243.703,"LINESTRING (7.1698861 51.4807169, 7.1700764 51.4808165, 7.1704094 51.480975, 7.1705168 51.4810205, 7.1705867 51.4810502, 7.1707096 51.4810881, 7.1708525 51.4811322, 7.1709096 51.4811498, 7.1711392 51.4812011, 7.1728289 51.4815963, 7.1730476 51.481636)",,,,,,
40952067,,,Kiebitzhöhe,residential,30,,False,True,60.459,"LINESTRING (7.1698861 51.4807169, 7.1697619 51.4807626, 7.1696833 51.4808089, 7.1696302 51.4808474, 7.1695405 51.4809223, 7.1694932 51.4809732, 7.1694709 51.4810005, 7.1693712 51.4811402)",,,,,,
25150696,,,Kiebitzhöhe,residential,30,,False,True,51.569,"LINESTRING (7.1693712 51.4811402, 7.1693487 51.4812036, 7.1693329 51.4812661, 7.1692633 51.481512, 7.1692375 51.4815819, 7.1692324 51.4815957)",,,,,,
39642916,,,Heidestraße,residential,30,,False,True,321.536,"LINESTRING (7.1693712 51.4811402, 7.1692046 51.4811004, 7.169058 51.4810661, 7.1680075 51.4808031, 7.1678593 51.4807659, 7.1671003 51.4805785, 7.1667973 51.4805036, 7.1658087 51.4802595, 7.1650541 51.4800759)",,,,,,
40952067,,,Kiebitzhöhe,residential,30,,False,False,60.458999999999996,"LINESTRING (7.1693712 51.4811402, 7.1694709 51.4810005, 7.1694932 51.4809732, 7.1695405 51.4809223, 7.1696302 51.4808474, 7.1696833 51.4808089, 7.1697619 51.4807626, 7.1698861 51.4807169)",,,,,,
39641038,,,Alte Heide,residential,30,,False,True,74.06799999999998,"LINESTRING (7.1650541 51.4800759, 7.1647445 51.4806535, 7.1646939 51.4806905, 7.1646872 51.480698)",,,,,,
39642916,,,Heidestraße,residential,30,,False,False,321.53599999999994,"LINESTRING (7.1650541 51.4800759, 7.1658087 51.4802595, 7.1667973 51.4805036, 7.1671003 51.4805785, 7.1678593 51.4807659, 7.1680075 51.4808031, 7.169058 51.4810661, 7.1692046 51.4811004, 7.1693712 51.4811402)",,,,,,
39642916,,,Heidestraße,residential,30,,False,True,123.658,"LINESTRING (7.1650541 51.4800759, 7.1647761 51.480007, 7.1646909 51.4799851, 7.164435 51.4799194, 7.1640852 51.4798297, 7.1634017 51.4796544)",,,,,,
39642099,,,Walzwerkstraße,residential,30,,False,True,51.173,"LINESTRING (7.1614635 51.4796696, 7.161723 51.4792387)",,,,,,
39642099,,,Walzwerkstraße,residential,30,,False,False,51.173,"LINESTRING (7.161723 51.4792387, 7.1614635 51.4796696)",,,,,,
"[39642099, 680427621]",,,Walzwerkstraße,residential,30,,False,True,137.574,"LINESTRING (7.161723 51.4792387, 7.1620407 51.4787103, 7.1621107 51.4785939, 7.1622348 51.4783955, 7.1623416 51.4782621, 7.1623898 51.4782079, 7.1624329 51.4781593, 7.1624861 51.4780985)",,,,,,
39642916,,,Heidestraße,residential,30,,False,False,117.924,"LINESTRING (7.161723 51.4792387, 7.1621672 51.4793474, 7.1622963 51.479379, 7.1623684 51.4793966, 7.162714 51.4794812, 7.1627609 51.4794927, 7.1629585 51.479541, 7.1632762 51.479622, 7.1633059 51.4796296)",,,,,,
39642916,,,Heidestraße,residential,30,,False,True,250.936,"LINESTRING (7.161723 51.4792387, 7.1613707 51.4791487, 7.1613359 51.4791398, 7.1613088 51.4791333, 7.1610008 51.4790593, 7.1609314 51.4790426, 7.1607258 51.4789942, 7.1601369 51.4788498, 7.1600781 51.4788351, 7.1596901 51.4787388, 7.1590165 51.4785715, 7.1583535 51.4784088)",,,,,,
39642469,,,Buschstraße,residential,30,,False,False,89.92500000000001,"LINESTRING (7.1565751 51.4770913, 7.156735 51.477066, 7.1576774 51.4771978, 7.1578349 51.4772335)",,,,,,
